movieId|sim_moveId|relevance
150|155|0.8298282072203573
150|524|0.8104602356932518
150|529|0.8076811216268989
151|110|0.9083873068250132
151|168|0.8533470304190339
151|920|0.837505221823126
151|266|0.8272446321931926
151|897|0.81799305737537
152|565|0.9186192486997681
152|253|0.8827799777128246
152|184|0.8590527018691286
152|285|0.8219791176753861
152|735|0.8098955979183018
153|761|0.8460109508116209
153|592|0.8456195347747708
153|367|0.8406466382473383
153|112|0.8335055582526019
153|533|0.813583883064253
154|233|0.9038430847034216
154|495|0.9029065618571344
154|702|0.9020715003511555
154|307|0.893078120232027
154|264|0.8908745782589862
155|340|0.873550003485395
155|897|0.8373179624903657
155|150|0.8298282072203573
155|527|0.8273912215824595
155|214|0.8269857134381446
156|194|0.9352390050301276
156|72|0.9112599059685783
156|984|0.9110503750999774
156|472|0.9042248672251152
156|994|0.8999192183129621
157|473|0.880322264966771
157|750|0.8614480171965611
157|466|0.8391756331246715
157|312|0.8174027951433723
157|88|0.8161974809537313
158|146|0.8949246059341678
158|711|0.8932910374345298
158|484|0.8856310566330569
158|455|0.8799906199461455
158|754|0.8686648921188764
159|283|0.8736638106149701
159|431|0.8665443555767232
159|97|0.8645777247164296
159|493|0.8624777203759895
159|456|0.8566910049345257
160|208|0.8470769111355315
160|442|0.8193774473969154
160|780|0.8110738102786548
160|849|0.8095843580596048
160|316|0.8053278872314154
161|454|0.8183218937009458
161|292|0.8139322658263948
161|647|0.8098293434727801
161|527|0.8038584944671927
161|760|0.802192645724331
162|556|0.8918878465973312
162|722|0.8880170809710272
162|602|0.8861890670861865
162|206|0.8837676519536647
162|759|0.8795134713859877
163|303|0.8270576937276625
163|964|0.8060285912598169
163|553|0.8050246701070496
163|251|0.7970284384739953
163|377|0.7941427099899993
164|942|0.8748757963216778
164|50|0.8574036781516127
164|913|0.8536292338165983
164|521|0.8378448546612678
164|335|0.8373913912504338
165|479|0.8947581947763338
165|23|0.8924402678246854
165|145|0.8834859012440839
165|420|0.8823240493610243
165|6|0.8708458323902
166|639|0.8508926858631913
166|778|0.8425986530721923
166|478|0.8399315669801044
166|574|0.8233881143952613
166|567|0.8221297048111118
167|309|0.8891609313075426
167|90|0.8859778765674602
167|148|0.8816438623635502
167|993|0.8812259622999593
167|124|0.880391008850178
168|207|0.8559876710436116
168|151|0.8533470304190339
168|270|0.8522223913662919
168|140|0.8502911106688834
168|74|0.8501807746170049
169|455|0.9419074170258547
169|577|0.8915444421969276
169|711|0.8694670590960616
169|146|0.8663842477822216
169|609|0.8610714721521207
170|185|0.8487308660460329
170|95|0.8118919390778697
170|836|0.8114840111757644
170|736|0.8091900149267954
170|733|0.8041922325148055
171|324|0.9363172800787709
171|178|0.9281954187710941
171|345|0.9230659420509274
171|218|0.8920017756846841
171|96|0.8880309278110632
172|76|0.9318258975645706
172|338|0.9278632664451077
172|66|0.9108929426589093
172|379|0.8889745592672333
172|541|0.8640534820319791
173|519|0.8487262584885642
173|737|0.8452114238259402
173|442|0.8436836160089463
173|172|0.8330421563922199
173|208|0.8320371798655983
174|65|0.944134836789881
174|747|0.9384064899226245
174|102|0.9380401924102991
174|255|0.9359738990468667
174|429|0.9258908782935417
175|147|0.9175623324320579
175|269|0.8879603747783655
175|495|0.8861720731179217
175|388|0.8723499173391077
175|501|0.8715303998367728
176|705|0.9281680626449794
176|921|0.9257529868426958
176|125|0.9234936133707485
176|223|0.9217788034736359
176|187|0.9141739276062953
177|220|0.9006318846895729
177|397|0.8971214706558713
177|735|0.8549545812092555
177|407|0.8433550002758798
177|841|0.8304598797893624
178|171|0.9281954187710941
178|324|0.9069482992545692
178|864|0.8805851027114298
178|218|0.8791284936611194
178|156|0.8790745276518479
179|779|0.9145181380193986
179|381|0.9037113898062383
179|498|0.902211218834882
179|182|0.8994734557921895
179|140|0.8947378826276097
180|122|0.8822877906872246
180|295|0.8710809497396521
180|223|0.8707340501701792
180|417|0.8675910942658478
180|804|0.8636094063403766
181|502|0.8457074326139302
181|204|0.7970615320308907
181|546|0.7904836246969047
181|71|0.7871674739979304
181|343|0.7866873191734234
182|46|0.9158738490465366
182|140|0.9076051811284529
182|779|0.904742189972054
182|74|0.9042057102335437
182|381|0.9036083025512031
183|799|0.8537518721768348
183|311|0.83538281585795
183|422|0.8216434658440546
183|742|0.8115824394903904
183|70|0.8086210625739212
184|334|0.887600280092602
184|846|0.8872307693303928
184|851|0.8761800992803506
184|369|0.8703210029672078
184|827|0.8694208365130935
185|23|0.8691905544917484
185|170|0.8487308660460329
185|89|0.843967943896525
185|479|0.8419386338315471
185|165|0.8412123350845179
186|447|0.9129845277470465
186|237|0.9123587277547116
186|122|0.9053453386980747
186|276|0.9044497081092265
186|252|0.9023346807096443
187|176|0.9141739276062953
187|633|0.9140602529600339
187|612|0.9060550627882105
187|705|0.8999701973805514
187|223|0.8950430199189343
188|606|0.7939963580913239
188|177|0.7791384813597487
188|775|0.7639323237965817
188|366|0.7468461355378067
188|220|0.7397072730433002
189|275|0.8345054311648836
189|598|0.8343478443629524
189|228|0.8283894726268506
189|18|0.8245911044499623
189|176|0.8242962955182132
190|200|0.826874698438895
190|373|0.8036697086539041
190|422|0.8001855712335513
190|882|0.7928864870438469
190|320|0.7903638386576181
191|613|0.9291451900010694
191|469|0.9177776011531376
191|222|0.886642330228872
191|46|0.8795925215007108
191|270|0.8793907389062936
192|759|0.9018010789831158
192|108|0.8845833760217199
192|404|0.8823415407142783
192|769|0.8820809810664423
192|556|0.8773155685752678
193|537|0.8672487685083783
193|495|0.8375218945033838
193|148|0.8373589171794318
193|386|0.8353842815633427
193|175|0.8340713678458351
194|156|0.9352390050301276
194|994|0.9174206138044682
194|235|0.8996252615009123
194|72|0.8991909597932131
194|371|0.8970916280816987
195|4|0.9163538485552926
195|351|0.8899983074876361
195|542|0.8848304691655412
195|361|0.87959826898131
195|852|0.8706355093879912
196|512|0.9304943666156154
196|332|0.883030106840977
196|426|0.8806297435436463
196|611|0.804203154483326
196|879|0.7871130638303282
197|90|0.8865382648014893
197|846|0.8851889605909198
197|375|0.8780614730696124
197|483|0.8780372814662538
197|148|0.8776953137544343
198|32|0.8510866626896219
198|541|0.8417564799593686
198|172|0.8209049183930373
198|338|0.8157014573041631
198|76|0.8136923398920408
199|900|0.8588777476741313
199|509|0.8578680314526013
199|974|0.8569024759031361
199|715|0.8474785427967263
199|932|0.8474432141212037
200|662|0.9126351380394571
200|240|0.9092089495709457
200|422|0.9092081926613911
200|992|0.8949200566196047
200|132|0.8925529348461656
201|317|0.8312537606043633
201|885|0.816820260039167
201|848|0.8147322718282061
201|536|0.8090181718334442
201|408|0.8087520331327884
202|35|0.9221767435513498
202|461|0.9029464036368527
202|249|0.8934694230568929
202|488|0.8911405349725436
202|49|0.8795481200876457
203|141|0.9073636821191619
203|860|0.8742214706350113
203|345|0.8654004803862776
203|489|0.8589740391393698
203|830|0.8567681383472088
204|9|0.939015747000439
204|71|0.9112349179492164
204|251|0.8940632351844503
204|227|0.8782903182192228
204|980|0.8696288672483118
205|352|0.9148719166326198
205|304|0.9128561269618972
205|767|0.9025697957723712
205|635|0.8974031461284685
205|194|0.8946346579176113
206|759|0.9062390067267199
206|581|0.8934342444546624
206|556|0.8919675656397291
206|722|0.8864183288676695
206|136|0.884177906499414
207|270|0.9343494236135775
207|74|0.9326182736100818
207|140|0.9189708627530835
207|46|0.9126616897815204
207|932|0.9048494635135576
208|442|0.914982077701199
208|316|0.9083297136328407
208|780|0.8800352416691584
208|480|0.8545818327179043
208|260|0.8507487274328355
209|358|0.895682859902706
209|297|0.8793101197710611
209|510|0.8760100601674068
209|418|0.8754825765570522
209|386|0.8754011012110507
210|383|0.9389162919491043
210|967|0.9165076468977805
210|416|0.907215354695462
210|458|0.8291741892013729
210|964|0.8284851391447272
211|26|0.9248480265806471
211|334|0.9144318266953527
211|483|0.9079396415244081
211|148|0.907782710289589
211|491|0.9043614185970034
212|867|0.8534038395499663
212|310|0.8169754932936918
212|486|0.8088245014868174
212|460|0.8051772940111395
212|267|0.8043495091075881
213|326|0.9421618822690055
213|309|0.9007278889464249
213|306|0.8999300429200725
213|263|0.8944321189183538
213|949|0.890853340385451
214|632|0.9040160513358887
214|760|0.8896413688177831
214|665|0.8881713664663047
214|527|0.8779698581156751
214|73|0.8724106049067848
215|902|0.9089726736655439
215|764|0.9005405346276805
215|534|0.8959060201617861
215|105|0.8941574381220969
215|509|0.8849027591124133
216|333|0.9474309269822173
216|104|0.9439277557227318
216|325|0.9404870048172489
216|344|0.93769926416289
216|65|0.9335513359879288
217|640|0.8934197092133973
217|882|0.8887958325323597
217|436|0.8882483130198847
217|782|0.8715335778466076
217|614|0.8694360446709875
218|304|0.8928064780938061
218|171|0.8920017756846841
218|450|0.8794173091548605
218|178|0.8791284936611194
218|984|0.8748203947209767
219|491|0.9185332524877348
